item_id,image_basename,domain,subcategory,source
mv_3919,,Plane Geometry,Length,GEOS
mv_3920,,Plane Geometry,Applied,GEOS
mv_3921,,Plane Geometry,Applied,GEOS
mv_3922,,Plane Geometry,Applied,GEOS
mv_3923,,Plane Geometry,Applied,GEOS
mv_3924,,Plane Geometry,Applied,GEOS
mv_3925,,Plane Geometry,Length,GEOS
mv_3926,,Plane Geometry,Length,GEOS
mv_3927,,Plane Geometry,Length,GEOS
mv_3928,,Plane Geometry,Length,GEOS
mv_3929,,Plane Geometry,Length,GEOS
mv_3930,,Plane Geometry,Length,GEOS
mv_3931,,Plane Geometry,Length,GEOS
mv_3932,,Plane Geometry,Length,GEOS
mv_3933,,Plane Geometry,Length,GEOS
mv_3934,,Plane Geometry,Length,GEOS
mv_3935,,Plane Geometry,Area,GEOS
mv_3936,,Plane Geometry,Area,GEOS
mv_3937,,Plane Geometry,Area,GEOS
mv_3938,,Plane Geometry,Area,GEOS
mv_3939,,Plane Geometry,Area,GEOS
