item_id,image_path,question_text_original,answer_gold_diagram,choices_optional,roi_hint_optional,answer_gold_text_misleading,condition,question_text,gold_correct_by
mv_3590,data/mathverse_images/mv_3590.png,"Consider the two similar spheres shown. The smaller sphere has radius 3 cm while the larger sphere has a radius of 12 cm.
What is the ratio of the volume of Sphere A to Sphere B?",1:64,,,None,I+T_masked,"Consider the two similar spheres shown. The smaller sphere has radius [NUM] cm while the larger sphere has a radius of [NUM] cm.
What is the ratio of the volume of Sphere A to Sphere B?",diagram
mv_3591,data/mathverse_images/mv_3591.png,"Consider the two similar spheres shown. The larger sphere has a radius of 12 cm.
What is the ratio of the volume of Sphere A to Sphere B?",1:64,,,None,I+T_masked,"Consider the two similar spheres shown. The larger sphere has a radius of [NUM] cm.
What is the ratio of the volume of Sphere A to Sphere B?",diagram
mv_3592,data/mathverse_images/mv_3592.png,"Consider the two solids shown. The larger solid has a radius of 12 cm.
What is the ratio of the volume of solid A to solid B?",1:64,,,None,I+T_masked,"Consider the two solids shown. The larger solid has a radius of [NUM] cm.
What is the ratio of the volume of solid A to solid B?",diagram
mv_3593,data/mathverse_images/mv_3593.png,"Consider the two similar spheres shown.
What is the ratio of the volume of Sphere A to Sphere B?",1:64,,,None,I+T_masked,"Consider the two similar spheres shown.
What is the ratio of the volume of Sphere A to Sphere B?",diagram
mv_3595,data/mathverse_images/mv_3595.png,"Two similar cylinders have volumes of 5760\mathrm{cm}^3 and 90\mathrm{cm}^3.


Find the fully simplified ratio of the volume of the larger cylinder to the volume of the smaller cylinder.",100,,,120,I+T_masked,"Two similar cylinders have volumes of [NUM]\mathrm{cm}^[NUM] and [NUM]\mathrm{cm}^[NUM].


Find the fully simplified ratio of the volume of the larger cylinder to the volume of the smaller cylinder.",diagram
mv_3596,data/mathverse_images/mv_3596.png,"Two similar cylinders as shown in the figure, the larger cylinder has volumes of 5760\mathrm{cm}^3.


Find the fully simplified ratio of the volume of the larger cylinder to the volume of the smaller cylinder.",100,,,120,I+T_masked,"Two similar cylinders as shown in the figure, the larger cylinder has volumes of [NUM]\mathrm{cm}^[NUM].


Find the fully simplified ratio of the volume of the larger cylinder to the volume of the smaller cylinder.",diagram
mv_3597,data/mathverse_images/mv_3597.png,"Two similar solids as shown in the figure, the larger solid has volumes of 5760\mathrm{cm}^3.


Find the fully simplified ratio of the volume of the larger solid to the volume of the smaller solid.",100,,,120,I+T_masked,"Two similar solids as shown in the figure, the larger solid has volumes of [NUM]\mathrm{cm}^[NUM].


Find the fully simplified ratio of the volume of the larger solid to the volume of the smaller solid.",diagram
mv_3598,data/mathverse_images/mv_3598.png,"Two similar cylinders as shown in the figure, find the fully simplified ratio of the volume of the larger cylinder to the volume of the smaller cylinder.",100,,,120,I+T_masked,"Two similar cylinders as shown in the figure, find the fully simplified ratio of the volume of the larger cylinder to the volume of the smaller cylinder.",diagram
mv_3600,data/mathverse_images/mv_3600.png,"Consider the rectangular prism shown with its height is 12m and the length of its base is $(x+4)m$ and $(x+8)m$ respectively.

Write a fully expanded and simplified expression for the volume of the prism.",12x^2+144x+384 \mathrm{m}^3,,,None,I+T_masked,"Consider the rectangular prism shown with its height is [NUM]m and the length of its base is $(x+[NUM])m$ and $(x+[NUM])m$ respectively.

Write a fully expanded and simplified expression for the volume of the prism.",diagram
mv_3601,data/mathverse_images/mv_3601.png,"Consider the rectangular prism shown with its height is 12m.

Write a fully expanded and simplified expression for the volume of the prism.",12x^2+144x+384 \mathrm{m}^3,,,None,I+T_masked,"Consider the rectangular prism shown with its height is [NUM]m.

Write a fully expanded and simplified expression for the volume of the prism.",diagram
mv_3602,data/mathverse_images/mv_3602.png,"Consider the solid shown with its height is 12m.

Write a fully expanded and simplified expression for the volume of the solid.",12x^2+144x+384 \mathrm{m}^3,,,None,I+T_masked,"Consider the solid shown with its height is [NUM]m.

Write a fully expanded and simplified expression for the volume of the solid.",diagram
mv_3603,data/mathverse_images/mv_3603.png,"Consider the rectangular prism shown.

Write a fully expanded and simplified expression for the volume of the prism.",12x^2+144x+384 \mathrm{m}^3,,,None,I+T_masked,"Consider the rectangular prism shown.

Write a fully expanded and simplified expression for the volume of the prism.",diagram
mv_3605,data/mathverse_images/mv_3605.png,"A square pyramid is shown with the following dimensions. The height of the square pyramid is 5x+7. Length L is the side of the base of the pyramid.

Find an expression for L, in terms of the variable, x.",\frac{5\left(5x+7\right)}{2x+3} units,,,None,I+T_masked,"A square pyramid is shown with the following dimensions. The height of the square pyramid is [NUM]x+[NUM]. Length L is the side of the base of the pyramid.

Find an expression for L, in terms of the variable, x.",diagram
mv_3606,data/mathverse_images/mv_3606.png,"A square pyramid is shown with the following dimensions. The height of the square pyramid is 5x+7.

Find an expression for L, in terms of the variable, x.",\frac{5\left(5x+7\right)}{2x+3} units,,,None,I+T_masked,"A square pyramid is shown with the following dimensions. The height of the square pyramid is [NUM]x+[NUM].

Find an expression for L, in terms of the variable, x.",diagram
mv_3607,data/mathverse_images/mv_3607.png,"A solid is shown with the following dimensions. The height of the solid is 5x+7.

Find an expression for L, in terms of the variable, x.",\frac{5\left(5x+7\right)}{2x+3} units,,,None,I+T_masked,"A solid is shown with the following dimensions. The height of the solid is [NUM]x+[NUM].

Find an expression for L, in terms of the variable, x.",diagram
mv_3608,data/mathverse_images/mv_3608.png,"A square pyramid is shown with the following dimensions.

Find an expression for L, in terms of the variable, x.",\frac{5\left(5x+7\right)}{2x+3} units,,,None,I+T_masked,"A square pyramid is shown with the following dimensions.

Find an expression for L, in terms of the variable, x.",diagram
mv_3610,data/mathverse_images/mv_3610.png,"As shown in the figure, the height of the cylindrical water tank is 3x and the radius of its base is 5x+3. The cylindrical water tank is leaking at a constant rate of 3\pi x litres per second (where x is a fixed unknown). If the water tank was initially full, calculate the amount of water remaining after \left(2x+2\right)^2 seconds. Give your simplified answer in expanded form.",63\pi x^3+66\pi x^2+15\pi x litres,,,None,I+T_masked,"As shown in the figure, the height of the cylindrical water tank is [NUM]x and the radius of its base is [NUM]x+[NUM]. The cylindrical water tank is leaking at a constant rate of [NUM]\pi x litres per second (where x is a fixed unknown). If the water tank was initially full, calculate the amount of water remaining after \left([NUM]x+[NUM]\right)^[NUM] seconds. Give your simplified answer in expanded form.",diagram
mv_3611,data/mathverse_images/mv_3611.png,"As shown in the figure, the height of the cylindrical water tank is 3x. The cylindrical water tank is leaking at a constant rate of 3\pi x litres per second (where x is a fixed unknown). If the water tank was initially full, calculate the amount of water remaining after \left(2x+2\right)^2 seconds. Give your simplified answer in expanded form.",63\pi x^3+66\pi x^2+15\pi x litres,,,None,I+T_masked,"As shown in the figure, the height of the cylindrical water tank is [NUM]x. The cylindrical water tank is leaking at a constant rate of [NUM]\pi x litres per second (where x is a fixed unknown). If the water tank was initially full, calculate the amount of water remaining after \left([NUM]x+[NUM]\right)^[NUM] seconds. Give your simplified answer in expanded form.",diagram
mv_3612,data/mathverse_images/mv_3612.png,"As shown in the figure, the height of the water tank is 3x. The water tank is leaking at a constant rate of 3\pi x litres per second (where x is a fixed unknown). If the water tank was initially full, calculate the amount of water remaining after \left(2x+2\right)^2 seconds. Give your simplified answer in expanded form.",63\pi x^3+66\pi x^2+15\pi x litres,,,None,I+T_masked,"As shown in the figure, the height of the water tank is [NUM]x. The water tank is leaking at a constant rate of [NUM]\pi x litres per second (where x is a fixed unknown). If the water tank was initially full, calculate the amount of water remaining after \left([NUM]x+[NUM]\right)^[NUM] seconds. Give your simplified answer in expanded form.",diagram
mv_3613,data/mathverse_images/mv_3613.png,"As shown in the figure, the cylindrical water tank is leaking at a constant rate of 3\pi x litres per second (where x is a fixed unknown). If the water tank was initially full, calculate the amount of water remaining after \left(2x+2\right)^2 seconds. Give your simplified answer in expanded form.",63\pi x^3+66\pi x^2+15\pi x litres,,,None,I+T_masked,"As shown in the figure, the cylindrical water tank is leaking at a constant rate of [NUM]\pi x litres per second (where x is a fixed unknown). If the water tank was initially full, calculate the amount of water remaining after \left([NUM]x+[NUM]\right)^[NUM] seconds. Give your simplified answer in expanded form.",diagram
mv_3615,data/mathverse_images/mv_3615.png,"Consider the cube shown. Its length of side is $x+4$.

Find the polynomial that represents the volume of the cube.",$x^{3}+12 x^{2}+48 x+64$,,,None,I+T_masked,"Consider the cube shown. Its length of side is $x+[NUM]$.

Find the polynomial that represents the volume of the cube.",diagram
mv_3616,data/mathverse_images/mv_3616.png,"Consider the cube shown.

Find the polynomial that represents the volume of the cube.",$x^{3}+12 x^{2}+48 x+64$,,,None,I+T_masked,"Consider the cube shown.

Find the polynomial that represents the volume of the cube.",diagram
mv_3617,data/mathverse_images/mv_3617.png,"Consider the solid shown.

Find the polynomial that represents the volume of the solid.",$x^{3}+12 x^{2}+48 x+64$,,,None,I+T_masked,"Consider the solid shown.

Find the polynomial that represents the volume of the solid.",diagram
mv_3618,data/mathverse_images/mv_3618.png,"Consider the cube shown.

Find the polynomial that represents the volume of the cube.",$x^{3}+12 x^{2}+48 x+64$,,,None,I+T_masked,"Consider the cube shown.

Find the polynomial that represents the volume of the cube.",diagram
mv_3620,data/mathverse_images/mv_3620.png,"The volume of a cylinder is given by $V=\pi r^{2} h$. The radius of its circle face is 6cm. The height of it is 8cm. 

Find the volume of the cylinder shown, rounding your answer to two decimal places.",Volume $=904.78 \mathrm{~cm}^{3}$,,,None,I+T_masked,"The volume of a cylinder is given by $V=\pi r^{[NUM]} h$. The radius of its circle face is [NUM]cm. The height of it is [NUM]cm. 

Find the volume of the cylinder shown, rounding your answer to two decimal places.",diagram
mv_3621,data/mathverse_images/mv_3621.png,"Find the volume of the cylinder shown, whose height is 8 cm, rounding your answer to two decimal places.",Volume $=904.78 \mathrm{~cm}^{3}$,,,None,I+T_masked,"Find the volume of the cylinder shown, whose height is [NUM] cm, rounding your answer to two decimal places.",diagram
mv_3622,data/mathverse_images/mv_3622.png,"Find the volume of the solid shown, whose height is 8 cm, rounding your answer to two decimal places.",Volume $=904.78 \mathrm{~cm}^{3}$,,,None,I+T_masked,"Find the volume of the solid shown, whose height is [NUM] cm, rounding your answer to two decimal places.",diagram
mv_3623,data/mathverse_images/mv_3623.png,"Find the volume of the cylinder shown, rounding your answer to two decimal places.",Volume $=904.78 \mathrm{~cm}^{3}$,,,None,I+T_masked,"Find the volume of the cylinder shown, rounding your answer to two decimal places.",diagram
mv_3625,data/mathverse_images/mv_3625.png,Find the volume of the prism shown. The height of the prism is 2cm. The Volume of any prism= area of cross section $\times$ depth.,$299 \mathrm{~cm}^{3}$,,,None,I+T_masked,Find the volume of the prism shown. The height of the prism is [NUM]cm. The Volume of any prism= area of cross section $\times$ depth.,diagram
mv_3626,data/mathverse_images/mv_3626.png,Find the volume of the prism shown. The height of the prism is 2cm.,$299 \mathrm{~cm}^{3}$,,,None,I+T_masked,Find the volume of the prism shown. The height of the prism is [NUM]cm.,diagram
